ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
15091,EDLF,4995,014,IND,"1 - 6","Diane Hoffman","TBA","TBA","Directed Research","",Open,0,30,0
15153,EDLF,4995,015,IND,"1 - 6","Jessica Whittaker","TBA","TBA","Directed Research","",Open,0,30,0
15154,EDLF,4995,016,IND,"1 - 6","Beth Schueler","TBA","TBA","Directed Research","",Open,0,30,0
15336,EDLF,4995,017,IND,"1 - 6","Christopher Tibbetts","TBA","TBA","Directed Research","",Open,0,30,0
15436,EDLF,4995,018,IND,"1 - 6","Sara Rimm-Kaufman","TBA","TBA","Directed Research","",Open,1,30,0
15534,EDLF,4995,019,IND,"1 - 6","Jessica Forrester","TBA","TBA","Directed Research","",Open,0,30,0
15559,EDLF,4995,020,IND,"1 - 6","Tara Hofkens","TBA","TBA","Directed Research","",Open,0,30,0
21355,EDLF,4995,021,IND,"1 - 6","Ashlee Sjogren","TBA","TBA","Directed Research","",Open,1,30,0
21405,EDLF,4995,022,IND,"1 - 6","Lieny Jeon","TBA","TBA","Directed Research","",Open,1,30,0
15501,EDLF,5060,001,Lecture,"3","Katrina Debnam","We 3:30pm - 6:00pm","Ridley Hall 177","Research Methods for Education & Human Development","",Open,28,30,0
15008,EDLF,5160,001,Lecture,"3","Beverly Sweeney","TuTh 12:30pm - 1:45pm","Ridley Hall 137","Life Span Development","",Open,29,40,0
15289,EDLF,5160,500,Lecture,"3","Ray Smith","TBA","TBA","Life Span Development","",Closed,25,25,0
15510,EDLF,5260,001,Lecture,"3","Jamie Jirout","MoWe 9:30am - 10:45am","Ridley Hall 237","Cognitive Psychology and Education","",Open,48,50,0
15290,EDLF,5301,500,Lecture,"1","Krysti Webber","TBA","TBA","Academic Writing for Practitioner-Scholars","",Open,12,14,0
15303,EDLF,5301,501,Lecture,"1","Coby Meyers","TBA","TBA","Academic Writing for Practitioner-Scholars","",Open,13,14,0
19798,EDLF,5301,502,Lecture,"1","Gail Lovette","TBA","TBA","Academic Writing for Practitioner-Scholars","",Open,12,14,0
14865,EDLF,5310,001,Lecture,"3","Luke Miller","Mo 6:00pm - 8:30pm","Ridley Hall 175","Data Management for Social Science Research","",Open,17,32,0
14767,EDLF,5330,001,Lecture,"3","Brendan Bartanen","TuTh 9:30am - 10:45am","Ridley Hall 179","Quantitative Methods and Data Analysis I","",Open,29,40,0
21137,EDLF,5820,001,Lecture,"3","Robert Leffers","We 3:30pm - 6:00pm","Ridley Hall 123","Organization & Management of Colleges and Universities","",Open,11,16,0
15466,EDLF,5830,001,Lecture,"3","Karen Inkelas","We 6:30pm - 9:00pm","Ridley Hall 137","College Student Experience","",Open,35,40,0
15439,EDLF,5985,001,PRA,"1 - 6","Vivian Wong","TBA","TBA","Internship","",Open,0,10,0
15446,EDLF,5985,002,PRA,"1 - 6","Heather McDaniel","TBA","TBA","Internship","",Open,0,10,0
20908,EDLF,5985,003,PRA,"1 - 6","Michael Hull","TBA","TBA","Internship","",Open,1,30,0
15150,EDLF,5993,001,IND,"1 - 6","Sara Rimm-Kaufman","TBA","TBA","Independent Study","",Open,0,30,0
15163,EDLF,5993,002,IND,"1 - 6","Tanya Evans","TBA","TBA","Independent Study","",Open,0,30,0
21354,EDLF,5993,003,IND,"1 - 6","Michelle Beavers","TBA","TBA","Independent Study","",Open,1,30,0
14951,EDLF,5993,004,IND,"1 - 6","Derrick Alridge","TBA","TBA","Independent Study","",Open,0,30,0
14832,EDLF,5993,005,IND,"1 - 6","Christian Steinmetz","TBA","TBA","Independent Study","",Open,0,30,0
15351,EDLF,5993,007,IND,"1 - 6","Jim Soland","TBA","TBA","Independent Study","",Open,1,30,0
15529,EDLF,5993,010,IND,"1 - 6","James Wyckoff","TBA","TBA","Independent Study","",Open,0,30,0
15550,EDLF,5993,011,IND,"1 - 6","Xin Tong","TBA","TBA","Independent Study","",Open,0,30,0
15560,EDLF,5993,012,IND,"1 - 6","Sara Dexter","TBA","TBA","Independent Study","",Open,0,30,0
15024,EDLF,6010,001,Lecture,"3","Robert Leffers","Mo 3:30pm - 6:00pm","Ridley Hall 127","Financial Management & Budgeting in Higher Ed","",Open,35,40,0
19802,EDLF,6020,001,Lecture,"3","Christian Steinmetz","Tu 6:30pm - 9:00pm","Ridley Hall 173","Diversity, Inclusion, and Equity in Higher Education","",Closed,20,20,0
15315,EDLF,6040,001,Lecture,"3","Brian Pusser","TuTh 11:00am - 12:15pm","Ridley Hall 173","Intercollegiate Athletic Administration","",Open,14,25,0
15060,EDLF,6080,001,Lecture,"3","Daphna Bassok","We 3:30pm - 6:00pm","Contact Department","Education Policy","",Open,17,20,0
15064,EDLF,7110,001,SEM,"1","Robert Leffers","Mo 1:00pm - 1:50pm","Ridley Hall 123","Professional Seminar in Higher Ed.","",Open,7,16,0
20132,EDLF,7130,001,Lecture,"3","Christian Steinmetz","Mo 6:30pm - 9:00pm","Ridley Hall 177","College Student Development","",Open,14,20,0
15281,EDLF,7140,500,Lecture,"3","Michelle Beavers","Sa 9:00am - 4:00pm","Web-Based Course","LEAD II: Professional Learning","",Open,9,25,0
14766,EDLF,7150,001,Lecture,"3","Tanya Evans","Mo 3:30pm - 6:00pm","Ridley Hall 177","Educational Psychology","",Open,23,25,0
15043,EDLF,7290,001,SEM,"1 - 3","Beverly Sweeney","We 11:00am - 11:50am","Ridley Hall 127","Seminar in Educational Psychology","",Open,23,40,0
15044,EDLF,7300,001,Lecture,"3","Kelly Edwards","We 3:30pm - 6:00pm","Ridley Hall G006","Foundations of Educational Research","",Open,9,30,0
15291,EDLF,7330,500,Lecture,"3","Mandy Rispoli","TBA","TBA","Single-Subject Research","",Open,19,25,0
19804,EDLF,7402,001,Lecture,"3","Alexa Budavari, Annie Rappeport","TuTh 2:00pm - 3:15pm","Ridley Hall 179","Program Evaluation","",Open,15,25,0
15187,EDLF,7403,001,Lecture,"3","Jim Soland","Tu 3:30pm - 6:00pm","Ridley Hall 139","Survey Design & Instrument Construction","",Open,29,30,0
14768,EDLF,7404,001,Lecture,"3","Walter Heinecke","Th 3:30pm - 6:00pm","Ridley Hall 139","Qualitative Analysis","",Open,5,30,0
14952,EDLF,7420,001,Lecture,"3","Timothy Konold","TuTh 11:00am - 12:15pm","Ridley Hall 139","Quantitative Methods II: General Linear Models","",Open,21,30,0
15009,EDLF,7605,001,Lecture,"3","Diane Hoffman","We 5:00pm - 6:00pm","Web-Based Course","Anthropology of Education","",Open,12,25,0
14942,EDLF,7610,001,Lecture,"3","Karen Inkelas","TuTh 12:30pm - 1:45pm","Ridley Hall 173","Research in Higher Education, Student Affairs and Athletic Administration","",Open,28,30,0
15295,EDLF,7630,500,Lecture,"3","Diane Hoffman","TBA","TBA","Education in Multicultural Societies: Global Perspectives","",Open,17,25,0
15323,EDLF,7805,500,Lecture,"3","Michelle Beavers","Tu 5:00pm - 8:00pm","Web-Based Course","Cultivating Professional Capacity","",Open,15,25,0
15282,EDLF,7806,500,Lecture,"3","Patrick Held","Th 5:00pm - 8:00pm","Web-Based Course","Family and Community Engagement","",Open,9,25,0
15243,EDLF,7807,500,Lecture,"3","David Eddy Spicer","Sa 9:00am - 4:00pm","Web-Based Course","Leadership Experiences, Applications & Development","",Open,9,25,0
15244,EDLF,7808,500,Lecture,"3","Jaime Stacy","Tu 5:00pm - 8:00pm","Web-Based Course","Strategic Alignment of Planning and Resources","",Open,15,25,0
15283,EDLF,7810,500,Lecture,"3","Wendell Roberts","Tu 5:00pm - 8:00pm","Web-Based Course","Legal and Educational Policy Context","",Open,12,25,0
15284,EDLF,7811,500,Lecture,"3","Jaime Stacy","We 5:00pm - 8:00pm","Web-Based Course","Leadership for Teaching and Learning","",Open,10,25,0
15285,EDLF,7812,500,Lecture,"3","David Eddy Spicer","Th 5:00pm - 8:00pm","Web-Based Course","Leadership for Continuous Improvement","",Open,9,25,0
15286,EDLF,7813,500,Lecture,"3","Sara Dexter","Tu 5:00pm - 8:00pm","Web-Based Course","Leadership for EdTech","",Open,16,25,0
15390,EDLF,7815,500,Lecture,"3","Tinkhani White","We 5:00pm - 8:00pm","Web-Based Course","Leadership for Equity of Diverse Populations","",Open,7,25,0
15468,EDLF,8010,001,SEM,"1","Brendan Bartanen","TBA","TBA","Proseminar in Interdisciplinary Issues in Education Science","",Open,8,15,0
15469,EDLF,8011,001,PRA,"1","Brendan Bartanen","TBA","TBA","Researcher-Practitioner Partnership Experience","",Closed,6,5,0
